Country,Year,fertility,region,,,,,
Bahamas,1969,3.571,America,,,,,
Bahamas,1970,3.531,America,,,,,
Bahamas,1971,3.504,America,,,,,
Bahamas,1972,3.469,America,,,,,
Bahamas,1973,3.411,America,,,,,
Bahamas,1974,3.33,America,,,,,
Bahamas,1975,3.234,America,,,,,
Bahamas,1976,3.139,America,,,,,
Bahamas,1977,3.062,America,,,,,
Bahamas,1978,3.012,America,,,,,
Bahamas,1979,2.99,America,,,,,
Bahamas,1980,2.989,America,,,,,
Bahamas,1981,2.994,America,,,,,
Bahamas,1982,2.989,America,,,,,
Bahamas,1983,2.965,America,,,,,
Bahamas,1984,2.919,America,,,,,
Bahamas,1985,2.857,America,,,,,
Bahamas,1986,2.789,America,,,,,
Bahamas,1987,2.728,America,,,,,
Bahamas,1988,2.683,America,,,,,
Bahamas,1989,2.654,America,,,,,
Bahamas,1990,2.639,America,,,,,
Bahamas,1991,2.631,America,,,,,
Bahamas,1992,2.621,America,,,,,
Bahamas,1993,2.601,America,,,,,
Bahamas,1994,2.566,America,,,,,
Bahamas,1995,2.514,America,,,,,
Bahamas,1996,2.443,America,,,,,
Bahamas,1997,2.357,America,,,,,
Bahamas,1998,2.263,America,,,,,
Bahamas,1999,2.165,America,,,,,
Bahamas,2000,2.071,America,,,,,
Bahamas,2001,1.989,America,,,,,
Bahamas,2002,1.924,America,,,,,
Bahamas,2003,1.88,America,,,,,
Bahamas,2004,1.857,America,,,,,
Bahamas,2005,1.853,America,,,,,
Bahamas,2006,1.862,America,,,,,
Bahamas,2007,1.876,America,,,,,
Bahamas,2008,1.889,America,,,,,
Bahamas,2009,1.898,America,,,,,
Bahamas,2010,1.901,America,,,,,
Bahamas,2011,1.898,America,,,,,
Bahamas,2012,1.893,America,,,,,
Bahamas,2013,1.888,America,,,,,
Bahrain,1964,7.192,Middle East & North Africa,,,,,
Bahrain,1965,7.165,Middle East & North Africa,,,,,
Bahrain,1966,7.101,Middle East & North Africa,,,,,
Bahrain,1967,6.998,Middle East & North Africa,,,,,
Bahrain,1968,6.86,Middle East & North Africa,,,,,
Bahrain,1969,6.69,Middle East & North Africa,,,,,
Bahrain,1970,6.498,Middle East & North Africa,,,,,
Bahrain,1971,6.293,Middle East & North Africa,,,,,
Bahrain,1972,6.089,Middle East & North Africa,,,,,
Bahrain,1973,5.895,Middle East & North Africa,,,,,
Bahrain,1974,5.716,Middle East & North Africa,,,,,
Bahrain,1975,5.556,Middle East & North Africa,,,,,
Bahrain,1976,5.414,Middle East & North Africa,,,,,
Bahrain,1977,5.283,Middle East & North Africa,,,,,
Bahrain,1978,5.157,Middle East & North Africa,,,,,
Bahrain,1979,5.036,Middle East & North Africa,,,,,
Bahrain,1980,4.917,Middle East & North Africa,,,,,
Bahrain,1981,4.802,Middle East & North Africa,,,,,
Bahrain,1982,4.69,Middle East & North Africa,,,,,
Bahrain,1983,4.581,Middle East & North Africa,,,,,
Bahrain,1984,4.472,Middle East & North Africa,,,,,
Bahrain,1985,4.362,Middle East & North Africa,,,,,
Bahrain,1986,4.248,Middle East & North Africa,,,,,
Bahrain,1987,4.128,Middle East & North Africa,,,,,
Bahrain,1988,4.002,Middle East & North Africa,,,,,
Bahrain,1989,3.872,Middle East & North Africa,,,,,
Bahrain,1990,3.738,Middle East & North Africa,,,,,
Bahrain,1991,3.601,Middle East & North Africa,,,,,
Bahrain,1992,3.466,Middle East & North Africa,,,,,
Bahrain,1993,3.335,Middle East & North Africa,,,,,
Bahrain,1994,3.212,Middle East & North Africa,,,,,
Bahrain,1995,3.1,Middle East & North Africa,,,,,
Bahrain,1996,3.005,Middle East & North Africa,,,,,
Bahrain,1997,2.926,Middle East & North Africa,,,,,
Bahrain,1998,2.862,Middle East & North Africa,,,,,
Bahrain,1999,2.81,Middle East & North Africa,,,,,
Bahrain,2000,2.765,Middle East & North Africa,,,,,
Bahrain,2001,2.718,Middle East & North Africa,,,,,
Bahrain,2002,2.665,Middle East & North Africa,,,,,
Bahrain,2003,2.602,Middle East & North Africa,,,,,
Bahrain,2004,2.529,Middle East & North Africa,,,,,
Bahrain,2005,2.449,Middle East & North Africa,,,,,
Bahrain,2006,2.367,Middle East & North Africa,,,,,
Bahrain,2007,2.292,Middle East & North Africa,,,,,
Bahrain,2008,2.229,Middle East & North Africa,,,,,
Bahrain,2009,2.179,Middle East & North Africa,,,,,
Bahrain,2010,2.142,Middle East & North Africa,,,,,
Bahrain,2011,2.115,Middle East & North Africa,,,,,
Bahrain,2012,2.094,Middle East & North Africa,,,,,
Bahrain,2013,2.075,Middle East & North Africa,,,,,
Bangladesh,1964,6.853,South Asia,,,,,
Bangladesh,1965,6.878,South Asia,,,,,
Bangladesh,1966,6.901,South Asia,,,,,
Bangladesh,1967,6.92,South Asia,,,,,
Bangladesh,1968,6.935,South Asia,,,,,
Bangladesh,1969,6.945,South Asia,,,,,
Bangladesh,1970,6.947,South Asia,,,,,
Bangladesh,1971,6.942,South Asia,,,,,
Bangladesh,1972,6.928,South Asia,,,,,
Bangladesh,1973,6.904,South Asia,,,,,
Bangladesh,1974,6.869,South Asia,,,,,
Bangladesh,1975,6.821,South Asia,,,,,
Bangladesh,1976,6.758,South Asia,,,,,
Bangladesh,1977,6.68,South Asia,,,,,
Bangladesh,1978,6.587,South Asia,,,,,
Bangladesh,1979,6.48,South Asia,,,,,
Bangladesh,1980,6.356,South Asia,,,,,
Bangladesh,1981,6.216,South Asia,,,,,
Bangladesh,1982,6.06,South Asia,,,,,
Bangladesh,1983,5.89,South Asia,,,,,
Bangladesh,1984,5.71,South Asia,,,,,
Bangladesh,1985,5.522,South Asia,,,,,
Bangladesh,1986,5.327,South Asia,,,,,
Bangladesh,1987,5.13,South Asia,,,,,
Bangladesh,1988,4.932,South Asia,,,,,
Bangladesh,1989,4.738,South Asia,,,,,
Bangladesh,1990,4.55,South Asia,,,,,
Bangladesh,1991,4.37,South Asia,,,,,
Bangladesh,1992,4.197,South Asia,,,,,
Bangladesh,1993,4.033,South Asia,,,,,
Bangladesh,1994,3.878,South Asia,,,,,
Bangladesh,1995,3.732,South Asia,,,,,
Bangladesh,1996,3.596,South Asia,,,,,
Bangladesh,1997,3.468,South Asia,,,,,
Bangladesh,1998,3.346,South Asia,,,,,
Bangladesh,1999,3.231,South Asia,,,,,
Bangladesh,2000,3.12,South Asia,,,,,
Bangladesh,2001,3.011,South Asia,,,,,
Bangladesh,2002,2.905,South Asia,,,,,
Bangladesh,2003,2.802,South Asia,,,,,
Bangladesh,2004,2.702,South Asia,,,,,
Bangladesh,2005,2.607,South Asia,,,,,
Bangladesh,2006,2.52,South Asia,,,,,
Bangladesh,2007,2.443,South Asia,,,,,
Bangladesh,2008,2.377,South Asia,,,,,
Bangladesh,2009,2.322,South Asia,,,,,
Bangladesh,2010,2.277,South Asia,,,,,
Bangladesh,2011,2.24,South Asia,,,,,
Bangladesh,2012,2.208,South Asia,,,,,
Bangladesh,2013,2.177,South Asia,,,,,
Barbados,1964,4.094,America,,,,,
Barbados,1965,3.963,America,,,,,
Barbados,1966,3.807,America,,,,,
Barbados,1967,3.637,America,,,,,
Barbados,1968,3.46,America,,,,,
Barbados,1969,3.284,America,,,,,
Barbados,1970,3.113,America,,,,,
Barbados,1971,2.949,America,,,,,
Barbados,1972,2.794,America,,,,,
Barbados,1973,2.648,America,,,,,
Barbados,1974,2.513,America,,,,,
Barbados,1975,2.393,America,,,,,
Barbados,1976,2.288,America,,,,,
Barbados,1977,2.198,America,,,,,
Barbados,1978,2.121,America,,,,,
Barbados,1979,2.057,America,,,,,
Barbados,1980,2.004,America,,,,,
Barbados,1981,1.96,America,,,,,
Barbados,1982,1.922,America,,,,,
Barbados,1983,1.889,America,,,,,
Barbados,1984,1.858,America,,,,,
Barbados,1985,1.83,America,,,,,
Barbados,1986,1.805,America,,,,,
Barbados,1987,1.782,America,,,,,
Barbados,1988,1.765,America,,,,,
Barbados,1989,1.75,America,,,,,
Barbados,1990,1.74,America,,,,,
Barbados,1991,1.732,America,,,,,
Barbados,1992,1.727,America,,,,,
Barbados,1993,1.725,America,,,,,
Barbados,1994,1.724,America,,,,,
Barbados,1995,1.726,America,,,,,
Barbados,1996,1.73,America,,,,,
Barbados,1997,1.736,America,,,,,
Barbados,1998,1.745,America,,,,,
Barbados,1999,1.756,America,,,,,
Barbados,2000,1.768,America,,,,,
Barbados,2001,1.78,America,,,,,
Barbados,2002,1.791,America,,,,,
Barbados,2003,1.801,America,,,,,
Barbados,2004,1.81,America,,,,,
Barbados,2005,1.817,America,,,,,
Barbados,2006,1.822,America,,,,,
Barbados,2007,1.827,America,,,,,
Barbados,2008,1.831,America,,,,,
Barbados,2009,1.835,America,,,,,
Barbados,2010,1.839,America,,,,,
Barbados,2011,1.842,America,,,,,
Barbados,2012,1.845,America,,,,,
Barbados,2013,1.849,America,,,,,
Belarus,1964,2.601,Europe & Central Asia,,,,,
Belarus,1965,2.543,Europe & Central Asia,,,,,
Belarus,1966,2.483,Europe & Central Asia,,,,,
Belarus,1967,2.427,Europe & Central Asia,,,,,
Belarus,1968,2.378,Europe & Central Asia,,,,,
Belarus,1969,2.337,Europe & Central Asia,,,,,
Belarus,1970,2.304,Europe & Central Asia,,,,,
Belarus,1971,2.275,Europe & Central Asia,,,,,
Belarus,1972,2.248,Europe & Central Asia,,,,,
Belarus,1973,2.22,Europe & Central Asia,,,,,
Belarus,1974,2.19,Europe & Central Asia,,,,,
Belarus,1975,2.16,Europe & Central Asia,,,,,
Belarus,1976,2.132,Europe & Central Asia,,,,,
Belarus,1977,2.11,Europe & Central Asia,,,,,
Belarus,1978,2.094,Europe & Central Asia,,,,,
Belarus,1979,2.084,Europe & Central Asia,,,,,
Belarus,1980,2.081,Europe & Central Asia,,,,,
Belarus,1981,2.084,Europe & Central Asia,,,,,
Belarus,1982,2.09,Europe & Central Asia,,,,,
Belarus,1983,2.096,Europe & Central Asia,,,,,
Belarus,1984,2.099,Europe & Central Asia,,,,,
Belarus,1985,2.094,Europe & Central Asia,,,,,
Belarus,1986,2.078,Europe & Central Asia,,,,,
Belarus,1987,2.05,Europe & Central Asia,,,,,
Belarus,1988,2.008,Europe & Central Asia,,,,,
Belarus,1989,1.953,Europe & Central Asia,,,,,
Belarus,1990,1.885,Europe & Central Asia,,,,,
Belarus,1991,1.807,Europe & Central Asia,,,,,
Belarus,1992,1.722,Europe & Central Asia,,,,,
Belarus,1993,1.635,Europe & Central Asia,,,,,
Belarus,1994,1.549,Europe & Central Asia,,,,,
Belarus,1995,1.47,Europe & Central Asia,,,,,
Belarus,1996,1.399,Europe & Central Asia,,,,,
Belarus,1997,1.338,Europe & Central Asia,,,,,
Belarus,1998,1.289,Europe & Central Asia,,,,,
Belarus,1999,1.252,Europe & Central Asia,,,,,
Belarus,2000,1.23,Europe & Central Asia,,,,,
Belarus,2001,1.224,Europe & Central Asia,,,,,
Belarus,2002,1.232,Europe & Central Asia,,,,,
Belarus,2003,1.252,Europe & Central Asia,,,,,
Belarus,2004,1.281,Europe & Central Asia,,,,,
Belarus,2005,1.315,Europe & Central Asia,,,,,
Belarus,2006,1.351,Europe & Central Asia,,,,,
Belarus,2007,1.386,Europe & Central Asia,,,,,
Belarus,2008,1.416,Europe & Central Asia,,,,,
Belarus,2009,1.441,Europe & Central Asia,,,,,
Belarus,2010,1.46,Europe & Central Asia,,,,,
Belarus,2011,1.473,Europe & Central Asia,,,,,
Belarus,2012,1.484,Europe & Central Asia,,,,,
Belarus,2013,1.494,Europe & Central Asia,,,,,
Belgium,1964,2.599,Europe & Central Asia,,,,,
Belgium,1965,2.557,Europe & Central Asia,,,,,
Belgium,1966,2.501,Europe & Central Asia,,,,,
Belgium,1967,2.433,Europe & Central Asia,,,,,
Belgium,1968,2.36,Europe & Central Asia,,,,,
Belgium,1969,2.283,Europe & Central Asia,,,,,
Belgium,1970,2.206,Europe & Central Asia,,,,,
Belgium,1971,2.129,Europe & Central Asia,,,,,
Belgium,1972,2.052,Europe & Central Asia,,,,,
Belgium,1973,1.977,Europe & Central Asia,,,,,
Belgium,1974,1.905,Europe & Central Asia,,,,,
Belgium,1975,1.839,Europe & Central Asia,,,,,
Belgium,1976,1.781,Europe & Central Asia,,,,,
Belgium,1977,1.731,Europe & Central Asia,,,,,
Belgium,1978,1.689,Europe & Central Asia,,,,,
Belgium,1979,1.655,Europe & Central Asia,,,,,
Belgium,1980,1.629,Europe & Central Asia,,,,,
Belgium,1981,1.609,Europe & Central Asia,,,,,
Belgium,1982,1.594,Europe & Central Asia,,,,,
Belgium,1983,1.581,Europe & Central Asia,,,,,
Belgium,1984,1.571,Europe & Central Asia,,,,,
Belgium,1985,1.564,Europe & Central Asia,,,,,
Belgium,1986,1.56,Europe & Central Asia,,,,,
Belgium,1987,1.561,Europe & Central Asia,,,,,
Belgium,1988,1.565,Europe & Central Asia,,,,,
Belgium,1989,1.573,Europe & Central Asia,,,,,
Belgium,1990,1.582,Europe & Central Asia,,,,,
Belgium,1991,1.591,Europe & Central Asia,,,,,
Belgium,1992,1.599,Europe & Central Asia,,,,,
Belgium,1993,1.603,Europe & Central Asia,,,,,
Belgium,1994,1.605,Europe & Central Asia,,,,,
Belgium,1995,1.606,Europe & Central Asia,,,,,
Belgium,1996,1.605,Europe & Central Asia,,,,,
Belgium,1997,1.607,Europe & Central Asia,,,,,
Belgium,1998,1.612,Europe & Central Asia,,,,,
Belgium,1999,1.62,Europe & Central Asia,,,,,
Belgium,2000,1.633,Europe & Central Asia,,,,,
Belgium,2001,1.652,Europe & Central Asia,,,,,
Belgium,2002,1.675,Europe & Central Asia,,,,,
Belgium,2003,1.7,Europe & Central Asia,,,,,
Belgium,2004,1.727,Europe & Central Asia,,,,,
Belgium,2005,1.754,Europe & Central Asia,,,,,
Belgium,2006,1.78,Europe & Central Asia,,,,,
Belgium,2007,1.801,Europe & Central Asia,,,,,
Belgium,2008,1.819,Europe & Central Asia,,,,,
Belgium,2009,1.833,Europe & Central Asia,,,,,
Belgium,2010,1.842,Europe & Central Asia,,,,,
Belgium,2011,1.847,Europe & Central Asia,,,,,
Belgium,2012,1.851,Europe & Central Asia,,,,,
Belgium,2013,1.854,Europe & Central Asia,,,,,
Belize,1964,6.42,America,,,,,
Belize,1965,6.4,America,,,,,
Belize,1966,6.379,America,,,,,
Belize,1967,6.358,America,,,,,
Belize,1968,6.337,America,,,,,
Belize,1969,6.316,America,,,,,
Belize,1970,6.299,America,,,,,
Belize,1971,6.288,America,,,,,
Belize,1972,6.284,America,,,,,
Belize,1973,6.285,America,,,,,
Belize,1974,6.286,America,,,,,
Belize,1975,6.278,America,,,,,
Belize,1976,6.25,America,,,,,
Belize,1977,6.195,America,,,,,
Belize,1978,6.109,America,,,,,
Belize,1979,5.992,America,,,,,
Belize,1980,5.849,America,,,,,
Belize,1981,5.684,America,,,,,
Belize,1982,5.51,America,,,,,
Belize,1983,5.336,America,,,,,
Belize,1984,5.17,America,,,,,
Belize,1985,5.019,America,,,,,
Belize,1986,4.886,America,,,,,
Belize,1987,4.771,America,,,,,
Belize,1988,4.671,America,,,,,
Belize,1989,4.584,America,,,,,
Belize,1990,4.508,America,,,,,
Belize,1991,4.436,America,,,,,
Belize,1992,4.363,America,,,,,
Belize,1993,4.286,America,,,,,
Belize,1994,4.201,America,,,,,
Belize,1995,4.108,America,,,,,
Belize,1996,4.008,America,,,,,
Belize,1997,3.905,America,,,,,
Belize,1998,3.8,America,,,,,
Belize,1999,3.696,America,,,,,
Belize,2000,3.594,America,,,,,
Belize,2001,3.493,America,,,,,
Belize,2002,3.395,America,,,,,
Belize,2003,3.299,America,,,,,
Belize,2004,3.208,America,,,,,
Belize,2005,3.122,America,,,,,
Belize,2006,3.043,America,,,,,
Belize,2007,2.971,America,,,,,
Belize,2008,2.907,America,,,,,
Belize,2009,2.851,America,,,,,
Belize,2010,2.801,America,,,,,
Belize,2011,2.756,America,,,,,
Belize,2012,2.715,America,,,,,
Belize,2013,2.676,America,,,,,
Benin,1964,6.497,Sub-Saharan Africa,,,,,
Benin,1965,6.544,Sub-Saharan Africa,,,,,
Benin,1966,6.588,Sub-Saharan Africa,,,,,
Benin,1967,6.63,Sub-Saharan Africa,,,,,
Benin,1968,6.671,Sub-Saharan Africa,,,,,
Benin,1969,6.71,Sub-Saharan Africa,,,,,
Benin,1970,6.748,Sub-Saharan Africa,,,,,
Benin,1971,6.786,Sub-Saharan Africa,,,,,
Benin,1972,6.823,Sub-Saharan Africa,,,,,
Benin,1973,6.86,Sub-Saharan Africa,,,,,
Benin,1974,6.896,Sub-Saharan Africa,,,,,
Benin,1975,6.929,Sub-Saharan Africa,,,,,
Benin,1976,6.959,Sub-Saharan Africa,,,,,
Benin,1977,6.984,Sub-Saharan Africa,,,,,
Benin,1978,7.004,Sub-Saharan Africa,,,,,
Benin,1979,7.018,Sub-Saharan Africa,,,,,
Benin,1980,7.025,Sub-Saharan Africa,,,,,
Benin,1981,7.025,Sub-Saharan Africa,,,,,
Benin,1982,7.021,Sub-Saharan Africa,,,,,
Benin,1983,7.01,Sub-Saharan Africa,,,,,
Benin,1984,6.994,Sub-Saharan Africa,,,,,
Benin,1985,6.972,Sub-Saharan Africa,,,,,
Benin,1986,6.942,Sub-Saharan Africa,,,,,
Benin,1987,6.904,Sub-Saharan Africa,,,,,
Benin,1988,6.858,Sub-Saharan Africa,,,,,
Benin,1989,6.805,Sub-Saharan Africa,,,,,
Benin,1990,6.744,Sub-Saharan Africa,,,,,
Benin,1991,6.677,Sub-Saharan Africa,,,,,
Benin,1992,6.603,Sub-Saharan Africa,,,,,
Benin,1993,6.526,Sub-Saharan Africa,,,,,
Benin,1994,6.446,Sub-Saharan Africa,,,,,
Benin,1995,6.365,Sub-Saharan Africa,,,,,
Benin,1996,6.284,Sub-Saharan Africa,,,,,
Benin,1997,6.205,Sub-Saharan Africa,,,,,
Benin,1998,6.128,Sub-Saharan Africa,,,,,
Benin,1999,6.051,Sub-Saharan Africa,,,,,
Benin,2000,5.975,Sub-Saharan Africa,,,,,
Benin,2001,5.898,Sub-Saharan Africa,,,,,
Benin,2002,5.818,Sub-Saharan Africa,,,,,
Benin,2003,5.733,Sub-Saharan Africa,,,,,
Benin,2004,5.645,Sub-Saharan Africa,,,,,
Benin,2005,5.553,Sub-Saharan Africa,,,,,
Benin,2006,5.459,Sub-Saharan Africa,,,,,
Benin,2007,5.365,Sub-Saharan Africa,,,,,
Benin,2008,5.273,Sub-Saharan Africa,,,,,
Benin,2009,5.182,Sub-Saharan Africa,,,,,
Benin,2010,5.095,Sub-Saharan Africa,,,,,
Benin,2011,5.01,Sub-Saharan Africa,,,,,
Benin,2012,4.927,Sub-Saharan Africa,,,,,
Benin,2013,4.845,Sub-Saharan Africa,,,,,
Bhutan,1964,6.67,South Asia,,,,,
Bhutan,1965,6.67,South Asia,,,,,
Bhutan,1966,6.67,South Asia,,,,,
Bhutan,1967,6.67,South Asia,,,,,
Bhutan,1968,6.67,South Asia,,,,,
Bhutan,1969,6.67,South Asia,,,,,
Bhutan,1970,6.671,South Asia,,,,,
Bhutan,1971,6.674,South Asia,,,,,
Bhutan,1972,6.679,South Asia,,,,,
Bhutan,1973,6.685,South Asia,,,,,
Bhutan,1974,6.69,South Asia,,,,,
Bhutan,1975,6.692,South Asia,,,,,
Bhutan,1976,6.685,South Asia,,,,,
Bhutan,1977,6.668,South Asia,,,,,
Bhutan,1978,6.64,South Asia,,,,,
Bhutan,1979,6.601,South Asia,,,,,
Bhutan,1980,6.553,South Asia,,,,,
Bhutan,1981,6.504,South Asia,,,,,
Bhutan,1982,6.456,South Asia,,,,,
Bhutan,1983,6.41,South Asia,,,,,
Bhutan,1984,6.362,South Asia,,,,,
Bhutan,1985,6.306,South Asia,,,,,
Bhutan,1986,6.23,South Asia,,,,,
Bhutan,1987,6.127,South Asia,,,,,
Bhutan,1988,5.994,South Asia,,,,,
Bhutan,1989,5.829,South Asia,,,,,
Bhutan,1990,5.639,South Asia,,,,,
Bhutan,1991,5.431,South Asia,,,,,
Bhutan,1992,5.216,South Asia,,,,,
Bhutan,1993,5.003,South Asia,,,,,
Bhutan,1994,4.796,South Asia,,,,,
Bhutan,1995,4.597,South Asia,,,,,
Bhutan,1996,4.401,South Asia,,,,,
Bhutan,1997,4.205,South Asia,,,,,
Bhutan,1998,4.006,South Asia,,,,,
Bhutan,1999,3.806,South Asia,,,,,
Bhutan,2000,3.608,South Asia,,,,,
Bhutan,2001,3.417,South Asia,,,,,
Bhutan,2002,3.237,South Asia,,,,,
Bhutan,2003,3.071,South Asia,,,,,
Bhutan,2004,2.923,South Asia,,,,,
Bhutan,2005,2.793,South Asia,,,,,
Bhutan,2006,2.682,South Asia,,,,,
Bhutan,2007,2.587,South Asia,,,,,
Bhutan,2008,2.506,South Asia,,,,,
Bhutan,2009,2.436,South Asia,,,,,
Bhutan,2010,2.375,South Asia,,,,,
Bhutan,2011,2.322,South Asia,,,,,
Bhutan,2012,2.275,South Asia,,,,,
Bhutan,2013,2.232,South Asia,,,,,
Bolivia,1964,6.607,America,,,,,
Bolivia,1965,6.593,America,,,,,
Bolivia,1966,6.586,America,,,,,
Bolivia,1967,6.585,America,,,,,
Bolivia,1968,6.587,America,,,,,
Bolivia,1969,6.587,America,,,,,
Bolivia,1970,6.578,America,,,,,
Bolivia,1971,6.549,America,,,,,
Bolivia,1972,6.496,America,,,,,
Bolivia,1973,6.415,America,,,,,
Bolivia,1974,6.31,America,,,,,
Bolivia,1975,6.183,America,,,,,
Bolivia,1976,6.043,America,,,,,
Bolivia,1977,5.899,America,,,,,
Bolivia,1978,5.761,America,,,,,
Bolivia,1979,5.634,America,,,,,
Bolivia,1980,5.521,America,,,,,
Bolivia,1981,5.423,America,,,,,
Bolivia,1982,5.337,America,,,,,
Bolivia,1983,5.259,America,,,,,
Bolivia,1984,5.189,America,,,,,
Bolivia,1985,5.127,America,,,,,
Bolivia,1986,5.074,America,,,,,
Bolivia,1987,5.029,America,,,,,
Bolivia,1988,4.989,America,,,,,
Bolivia,1989,4.952,America,,,,,
Bolivia,1990,4.913,America,,,,,
Bolivia,1991,4.866,America,,,,,
Bolivia,1992,4.81,America,,,,,
Bolivia,1993,4.742,America,,,,,
Bolivia,1994,4.663,America,,,,,
Bolivia,1995,4.575,America,,,,,
Bolivia,1996,4.482,America,,,,,
Bolivia,1997,4.39,America,,,,,
Bolivia,1998,4.302,America,,,,,
Bolivia,1999,4.219,America,,,,,
Bolivia,2000,4.14,America,,,,,
Bolivia,2001,4.062,America,,,,,
Bolivia,2002,3.982,America,,,,,
Bolivia,2003,3.897,America,,,,,
Bolivia,2004,3.809,America,,,,,
Bolivia,2005,3.72,America,,,,,
Bolivia,2006,3.633,America,,,,,
Bolivia,2007,3.551,America,,,,,
Bolivia,2008,3.477,America,,,,,
Bolivia,2009,3.413,America,,,,,
Bolivia,2010,3.357,America,,,,,
Bolivia,2011,3.308,America,,,,,
Bolivia,2012,3.264,America,,,,,
Bolivia,2013,3.221,America,,,,,
Bosnia and Herzegovina,1964,3.619,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1965,3.495,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1966,3.367,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1967,3.239,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1968,3.114,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1969,2.994,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1970,2.881,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1971,2.775,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1972,2.675,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1973,2.581,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1974,2.493,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1975,2.412,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1976,2.336,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1977,2.267,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1978,2.202,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1979,2.144,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1980,2.092,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1981,2.05,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1982,2.017,Europe & Central Asia,,,,,
Bosnia and Herzegovina,1983,1.992,Europe & Central Asia,,,,,
