gdp,region,Country,Year
5099,Europe & Central Asia,Belarus,1968
5120,Europe & Central Asia,Belarus,1969
5461,Europe & Central Asia,Belarus,1970
5549,Europe & Central Asia,Belarus,1971
5523,Europe & Central Asia,Belarus,1972
5929,Europe & Central Asia,Belarus,1973
6108,Europe & Central Asia,Belarus,1974
6132,Europe & Central Asia,Belarus,1975
6429,Europe & Central Asia,Belarus,1976
6591,Europe & Central Asia,Belarus,1977
6769,Europe & Central Asia,Belarus,1978
6752,Europe & Central Asia,Belarus,1979
6776,Europe & Central Asia,Belarus,1980
6855,Europe & Central Asia,Belarus,1981
7039,Europe & Central Asia,Belarus,1982
7279,Europe & Central Asia,Belarus,1983
7381,Europe & Central Asia,Belarus,1984
7459,Europe & Central Asia,Belarus,1985
7780,Europe & Central Asia,Belarus,1986
7896,Europe & Central Asia,Belarus,1987
8084,Europe & Central Asia,Belarus,1988
8251,Europe & Central Asia,Belarus,1989
8084,Europe & Central Asia,Belarus,1990
7983,Europe & Central Asia,Belarus,1991
7201,Europe & Central Asia,Belarus,1992
6639,Europe & Central Asia,Belarus,1993
5869,Europe & Central Asia,Belarus,1994
5275,Europe & Central Asia,Belarus,1995
5441,Europe & Central Asia,Belarus,1996
6087,Europe & Central Asia,Belarus,1997
6630,Europe & Central Asia,Belarus,1998
6879,Europe & Central Asia,Belarus,1999
7300,Europe & Central Asia,Belarus,2000
7704,Europe & Central Asia,Belarus,2001
8144,Europe & Central Asia,Belarus,2002
8778,Europe & Central Asia,Belarus,2003
9851,Europe & Central Asia,Belarus,2004
10851,Europe & Central Asia,Belarus,2005
12010,Europe & Central Asia,Belarus,2006
13103,Europe & Central Asia,Belarus,2007
14488,Europe & Central Asia,Belarus,2008
14549,Europe & Central Asia,Belarus,2009
15703,Europe & Central Asia,Belarus,2010
16603,Europe & Central Asia,Belarus,2011
16907,Europe & Central Asia,Belarus,2012
17085,Europe & Central Asia,Belarus,2013
14995,Europe & Central Asia,Belgium,1964
15360,Europe & Central Asia,Belgium,1965
15721,Europe & Central Asia,Belgium,1966
16225,Europe & Central Asia,Belgium,1967
16816,Europe & Central Asia,Belgium,1968
17868,Europe & Central Asia,Belgium,1969
18903,Europe & Central Asia,Belgium,1970
19548,Europe & Central Asia,Belgium,1971
20504,Europe & Central Asia,Belgium,1972
21700,Europe & Central Asia,Belgium,1973
22550,Europe & Central Asia,Belgium,1974
22196,Europe & Central Asia,Belgium,1975
23418,Europe & Central Asia,Belgium,1976
23546,Europe & Central Asia,Belgium,1977
24202,Europe & Central Asia,Belgium,1978
24756,Europe & Central Asia,Belgium,1979
25847,Europe & Central Asia,Belgium,1980
25517,Europe & Central Asia,Belgium,1981
25873,Europe & Central Asia,Belgium,1982
25879,Europe & Central Asia,Belgium,1983
26527,Europe & Central Asia,Belgium,1984
26792,Europe & Central Asia,Belgium,1985
27189,Europe & Central Asia,Belgium,1986
27813,Europe & Central Asia,Belgium,1987
29092,Europe & Central Asia,Belgium,1988
29980,Europe & Central Asia,Belgium,1989
30798,Europe & Central Asia,Belgium,1990
31247,Europe & Central Asia,Belgium,1991
31596,Europe & Central Asia,Belgium,1992
31170,Europe & Central Asia,Belgium,1993
32077,Europe & Central Asia,Belgium,1994
32774,Europe & Central Asia,Belgium,1995
33217,Europe & Central Asia,Belgium,1996
34377,Europe & Central Asia,Belgium,1997
34992,Europe & Central Asia,Belgium,1998
36209,Europe & Central Asia,Belgium,1999
37404,Europe & Central Asia,Belgium,2000
37620,Europe & Central Asia,Belgium,2001
38036,Europe & Central Asia,Belgium,2002
38214,Europe & Central Asia,Belgium,2003
39356,Europe & Central Asia,Belgium,2004
39881,Europe & Central Asia,Belgium,2005
40661,Europe & Central Asia,Belgium,2006
41575,Europe & Central Asia,Belgium,2007
41641,Europe & Central Asia,Belgium,2008
40225,Europe & Central Asia,Belgium,2009
40764,Europe & Central Asia,Belgium,2010
40946,Europe & Central Asia,Belgium,2011
40687,Europe & Central Asia,Belgium,2012
40607,Europe & Central Asia,Belgium,2013
2114,America,Belize,1964
2153,America,Belize,1965
2196,America,Belize,1966
2248,America,Belize,1967
2362,America,Belize,1968
2435,America,Belize,1969
2509,America,Belize,1970
2570,America,Belize,1971
2797,America,Belize,1972
2911,America,Belize,1973
3259,America,Belize,1974
3315,America,Belize,1975
3244,America,Belize,1976
3370,America,Belize,1977
3539,America,Belize,1978
3701,America,Belize,1979
4148,America,Belize,1980
4091,America,Belize,1981
3973,America,Belize,1982
3809,America,Belize,1983
3763,America,Belize,1984
3705,America,Belize,1985
3777,America,Belize,1986
4083,America,Belize,1987
4344,America,Belize,1988
4820,America,Belize,1989
5166,America,Belize,1990
5594,America,Belize,1991
6154,America,Belize,1992
6424,America,Belize,1993
6310,America,Belize,1994
6209,America,Belize,1995
6137,America,Belize,1996
6177,America,Belize,1997
6220,America,Belize,1998
6568,America,Belize,1999
7215,America,Belize,2000
7373,America,Belize,2001
7548,America,Belize,2002
8042,America,Belize,2003
8203,America,Belize,2004
8202,America,Belize,2005
8360,America,Belize,2006
8240,America,Belize,2007
8293,America,Belize,2008
8145,America,Belize,2009
8209,America,Belize,2010
8178,America,Belize,2011
8287,America,Belize,2012
8215,America,Belize,2013
1159,Sub-Saharan Africa,Benin,1964
1191,Sub-Saharan Africa,Benin,1965
1206,Sub-Saharan Africa,Benin,1966
1189,Sub-Saharan Africa,Benin,1967
1204,Sub-Saharan Africa,Benin,1968
1210,Sub-Saharan Africa,Benin,1969
1205,Sub-Saharan Africa,Benin,1970
1180,Sub-Saharan Africa,Benin,1971
1251,Sub-Saharan Africa,Benin,1972
1248,Sub-Saharan Africa,Benin,1973
1124,Sub-Saharan Africa,Benin,1974
1141,Sub-Saharan Africa,Benin,1975
1158,Sub-Saharan Africa,Benin,1976
1191,Sub-Saharan Africa,Benin,1977
1195,Sub-Saharan Africa,Benin,1978
1255,Sub-Saharan Africa,Benin,1979
1338,Sub-Saharan Africa,Benin,1980
1377,Sub-Saharan Africa,Benin,1981
1484,Sub-Saharan Africa,Benin,1982
1380,Sub-Saharan Africa,Benin,1983
1447,Sub-Saharan Africa,Benin,1984
1510,Sub-Saharan Africa,Benin,1985
1497,Sub-Saharan Africa,Benin,1986
1429,Sub-Saharan Africa,Benin,1987
1427,Sub-Saharan Africa,Benin,1988
1352,Sub-Saharan Africa,Benin,1989
1362,Sub-Saharan Africa,Benin,1990
1370,Sub-Saharan Africa,Benin,1991
1359,Sub-Saharan Africa,Benin,1992
1386,Sub-Saharan Africa,Benin,1993
1364,Sub-Saharan Africa,Benin,1994
1398,Sub-Saharan Africa,Benin,1995
1414,Sub-Saharan Africa,Benin,1996
1451,Sub-Saharan Africa,Benin,1997
1466,Sub-Saharan Africa,Benin,1998
1500,Sub-Saharan Africa,Benin,1999
1525,Sub-Saharan Africa,Benin,2000
1570,Sub-Saharan Africa,Benin,2001
1586,Sub-Saharan Africa,Benin,2002
1594,Sub-Saharan Africa,Benin,2003
1590,Sub-Saharan Africa,Benin,2004
1584,Sub-Saharan Africa,Benin,2005
1592,Sub-Saharan Africa,Benin,2006
1616,Sub-Saharan Africa,Benin,2007
1646,Sub-Saharan Africa,Benin,2008
1641,Sub-Saharan Africa,Benin,2009
1637,Sub-Saharan Africa,Benin,2010
1643,Sub-Saharan Africa,Benin,2011
1685,Sub-Saharan Africa,Benin,2012
1733,Sub-Saharan Africa,Benin,2013
997,South Asia,Bhutan,1964
1008,South Asia,Bhutan,1965
1020,South Asia,Bhutan,1966
1031,South Asia,Bhutan,1967
1043,South Asia,Bhutan,1968
1055,South Asia,Bhutan,1969
1067,South Asia,Bhutan,1970
1059,South Asia,Bhutan,1971
1034,South Asia,Bhutan,1972
1011,South Asia,Bhutan,1973
1026,South Asia,Bhutan,1974
957,South Asia,Bhutan,1975
1008,South Asia,Bhutan,1976
1051,South Asia,Bhutan,1977
1090,South Asia,Bhutan,1978
1108,South Asia,Bhutan,1979
1131,South Asia,Bhutan,1980
1228,South Asia,Bhutan,1981
1227,South Asia,Bhutan,1982
1297,South Asia,Bhutan,1983
1345,South Asia,Bhutan,1984
1385,South Asia,Bhutan,1985
1534,South Asia,Bhutan,1986
1948,South Asia,Bhutan,1987
2004,South Asia,Bhutan,1988
2111,South Asia,Bhutan,1989
2332,South Asia,Bhutan,1990
2326,South Asia,Bhutan,1991
2463,South Asia,Bhutan,1992
2557,South Asia,Bhutan,1993
2723,South Asia,Bhutan,1994
2930,South Asia,Bhutan,1995
3072,South Asia,Bhutan,1996
3184,South Asia,Bhutan,1997
3292,South Asia,Bhutan,1998
3459,South Asia,Bhutan,1999
3596,South Asia,Bhutan,2000
3780,South Asia,Bhutan,2001
4062,South Asia,Bhutan,2002
4247,South Asia,Bhutan,2003
4373,South Asia,Bhutan,2004
4565,South Asia,Bhutan,2005
4767,South Asia,Bhutan,2006
5507,South Asia,Bhutan,2007
5663,South Asia,Bhutan,2008
5934,South Asia,Bhutan,2009
6516,South Asia,Bhutan,2010
6909,South Asia,Bhutan,2011
7138,South Asia,Bhutan,2012
7167,South Asia,Bhutan,2013
2971,America,Bolivia,1964
3046,America,Bolivia,1965
3191,America,Bolivia,1966
3312,America,Bolivia,1967
3510,America,Bolivia,1968
3581,America,Bolivia,1969
3678,America,Bolivia,1970
3727,America,Bolivia,1971
3823,America,Bolivia,1972
3988,America,Bolivia,1973
4093,America,Bolivia,1974
4260,America,Bolivia,1975
4484,America,Bolivia,1976
4560,America,Bolivia,1977
4602,America,Bolivia,1978
4496,America,Bolivia,1979
4363,America,Bolivia,1980
4322,America,Bolivia,1981
4064,America,Bolivia,1982
3819,America,Bolivia,1983
3795,America,Bolivia,1984
3706,America,Bolivia,1985
3525,America,Bolivia,1986
3551,America,Bolivia,1987
3613,America,Bolivia,1988
3638,America,Bolivia,1989
3740,America,Bolivia,1990
3845,America,Bolivia,1991
3817,America,Bolivia,1992
3887,America,Bolivia,1993
3975,America,Bolivia,1994
4068,America,Bolivia,1995
4152,America,Bolivia,1996
4264,America,Bolivia,1997
4384,America,Bolivia,1998
4312,America,Bolivia,1999
4330,America,Bolivia,2000
4315,America,Bolivia,2001
4335,America,Bolivia,2002
4367,America,Bolivia,2003
4464,America,Bolivia,2004
4578,America,Bolivia,2005
4716,America,Bolivia,2006
4850,America,Bolivia,2007
5066,America,Bolivia,2008
5152,America,Bolivia,2009
5279,America,Bolivia,2010
5462,America,Bolivia,2011
5650,America,Bolivia,2012
5934,America,Bolivia,2013
2152,Europe & Central Asia,Bosnia and Herzegovina,1964
2164,Europe & Central Asia,Bosnia and Herzegovina,1965
2234,Europe & Central Asia,Bosnia and Herzegovina,1966
2227,Europe & Central Asia,Bosnia and Herzegovina,1967
2229,Europe & Central Asia,Bosnia and Herzegovina,1968
2431,Europe & Central Asia,Bosnia and Herzegovina,1969
2500,Europe & Central Asia,Bosnia and Herzegovina,1970
2732,Europe & Central Asia,Bosnia and Herzegovina,1971
2768,Europe & Central Asia,Bosnia and Herzegovina,1972
2803,Europe & Central Asia,Bosnia and Herzegovina,1973
3100,Europe & Central Asia,Bosnia and Herzegovina,1974
3036,Europe & Central Asia,Bosnia and Herzegovina,1975
3064,Europe & Central Asia,Bosnia and Herzegovina,1976
3217,Europe & Central Asia,Bosnia and Herzegovina,1977
3325,Europe & Central Asia,Bosnia and Herzegovina,1978
3480,Europe & Central Asia,Bosnia and Herzegovina,1979
3582,Europe & Central Asia,Bosnia and Herzegovina,1980
3579,Europe & Central Asia,Bosnia and Herzegovina,1981
3538,Europe & Central Asia,Bosnia and Herzegovina,1982
3504,Europe & Central Asia,Bosnia and Herzegovina,1983
3528,Europe & Central Asia,Bosnia and Herzegovina,1984
3494,Europe & Central Asia,Bosnia and Herzegovina,1985
3572,Europe & Central Asia,Bosnia and Herzegovina,1986
3471,Europe & Central Asia,Bosnia and Herzegovina,1987
3363,Europe & Central Asia,Bosnia and Herzegovina,1988
3263,Europe & Central Asia,Bosnia and Herzegovina,1989
2974,Europe & Central Asia,Bosnia and Herzegovina,1990
2613,Europe & Central Asia,Bosnia and Herzegovina,1991
1970,Europe & Central Asia,Bosnia and Herzegovina,1992
1466,Europe & Central Asia,Bosnia and Herzegovina,1993
1574,Europe & Central Asia,Bosnia and Herzegovina,1994
1976,Europe & Central Asia,Bosnia and Herzegovina,1995
3771,Europe & Central Asia,Bosnia and Herzegovina,1996
4996,Europe & Central Asia,Bosnia and Herzegovina,1997
5609,Europe & Central Asia,Bosnia and Herzegovina,1998
5965,Europe & Central Asia,Bosnia and Herzegovina,1999
6158,Europe & Central Asia,Bosnia and Herzegovina,2000
6354,Europe & Central Asia,Bosnia and Herzegovina,2001
6660,Europe & Central Asia,Bosnia and Herzegovina,2002
6929,Europe & Central Asia,Bosnia and Herzegovina,2003
7369,Europe & Central Asia,Bosnia and Herzegovina,2004
7751,Europe & Central Asia,Bosnia and Herzegovina,2005
8242,Europe & Central Asia,Bosnia and Herzegovina,2006
8820,Europe & Central Asia,Bosnia and Herzegovina,2007
9316,Europe & Central Asia,Bosnia and Herzegovina,2008
9063,Europe & Central Asia,Bosnia and Herzegovina,2009
9145,Europe & Central Asia,Bosnia and Herzegovina,2010
9248,Europe & Central Asia,Bosnia and Herzegovina,2011
9149,Europe & Central Asia,Bosnia and Herzegovina,2012
9387,Europe & Central Asia,Bosnia and Herzegovina,2013
1038,Sub-Saharan Africa,Botswana,1964
1055,Sub-Saharan Africa,Botswana,1965
1142,Sub-Saharan Africa,Botswana,1966
1240,Sub-Saharan Africa,Botswana,1967
1347,Sub-Saharan Africa,Botswana,1968
1455,Sub-Saharan Africa,Botswana,1969
1567,Sub-Saharan Africa,Botswana,1970
1810,Sub-Saharan Africa,Botswana,1971
2317,Sub-Saharan Africa,Botswana,1972
2722,Sub-Saharan Africa,Botswana,1973
3152,Sub-Saharan Africa,Botswana,1974
2969,Sub-Saharan Africa,Botswana,1975
3354,Sub-Saharan Africa,Botswana,1976
3298,Sub-Saharan Africa,Botswana,1977
3736,Sub-Saharan Africa,Botswana,1978
3920,Sub-Saharan Africa,Botswana,1979
4292,Sub-Saharan Africa,Botswana,1980
4520,Sub-Saharan Africa,Botswana,1981
4679,Sub-Saharan Africa,Botswana,1982
5224,Sub-Saharan Africa,Botswana,1983
5608,Sub-Saharan Africa,Botswana,1984
5822,Sub-Saharan Africa,Botswana,1985
6065,Sub-Saharan Africa,Botswana,1986
6393,Sub-Saharan Africa,Botswana,1987
7173,Sub-Saharan Africa,Botswana,1988
7856,Sub-Saharan Africa,Botswana,1989
8075,Sub-Saharan Africa,Botswana,1990
8430,Sub-Saharan Africa,Botswana,1991
8436,Sub-Saharan Africa,Botswana,1992
8368,Sub-Saharan Africa,Botswana,1993
8449,Sub-Saharan Africa,Botswana,1994
8823,Sub-Saharan Africa,Botswana,1995
9121,Sub-Saharan Africa,Botswana,1996
9637,Sub-Saharan Africa,Botswana,1997
9507,Sub-Saharan Africa,Botswana,1998
10228,Sub-Saharan Africa,Botswana,1999
10250,Sub-Saharan Africa,Botswana,2000
10115,Sub-Saharan Africa,Botswana,2001
10577,Sub-Saharan Africa,Botswana,2002
10923,Sub-Saharan Africa,Botswana,2003
11085,Sub-Saharan Africa,Botswana,2004
11460,Sub-Saharan Africa,Botswana,2005
12241,Sub-Saharan Africa,Botswana,2006
13170,Sub-Saharan Africa,Botswana,2007
13858,Sub-Saharan Africa,Botswana,2008
12680,Sub-Saharan Africa,Botswana,2009
13642,Sub-Saharan Africa,Botswana,2010
14341,Sub-Saharan Africa,Botswana,2011
14905,Sub-Saharan Africa,Botswana,2012
16155,Sub-Saharan Africa,Botswana,2013
4707,America,Brazil,1964
4671,America,Brazil,1965
4836,America,Brazil,1966
4888,America,Brazil,1967
5215,America,Brazil,1968
5550,America,Brazil,1969
5930,America,Brazil,1970
6463,America,Brazil,1971
7082,America,Brazil,1972
7904,America,Brazil,1973
8362,America,Brazil,1974
8595,America,Brazil,1975
9274,America,Brazil,1976
9512,America,Brazil,1977
9759,America,Brazil,1978
10187,America,Brazil,1979
10922,America,Brazil,1980
10224,America,Brazil,1981
10094,America,Brazil,1982
9590,America,Brazil,1983
9913,America,Brazil,1984
10495,America,Brazil,1985
11079,America,Brazil,1986
11267,America,Brazil,1987
11062,America,Brazil,1988
11226,America,Brazil,1989
10331,America,Brazil,1990
10315,America,Brazil,1991
10104,America,Brazil,1992
10413,America,Brazil,1993
10802,America,Brazil,1994
11108,America,Brazil,1995
11178,America,Brazil,1996
11382,America,Brazil,1997
11250,America,Brazil,1998
11139,America,Brazil,1999
11461,America,Brazil,2000
11446,America,Brazil,2001
11638,America,Brazil,2002
11627,America,Brazil,2003
12135,America,Brazil,2004
12373,America,Brazil,2005
12732,America,Brazil,2006
13364,America,Brazil,2007
13906,America,Brazil,2008
13749,America,Brazil,2009
14660,America,Brazil,2010
15101,America,Brazil,2011
15234,America,Brazil,2012
15518,America,Brazil,2013
67522,East Asia & Pacific,Brunei,1964
68582,East Asia & Pacific,Brunei,1965
69658,East Asia & Pacific,Brunei,1966
70751,East Asia & Pacific,Brunei,1967
71861,East Asia & Pacific,Brunei,1968
72988,East Asia & Pacific,Brunei,1969
74132,East Asia & Pacific,Brunei,1970
78230,East Asia & Pacific,Brunei,1971
82612,East Asia & Pacific,Brunei,1972
86923,East Asia & Pacific,Brunei,1973
93231,East Asia & Pacific,Brunei,1974
89842,East Asia & Pacific,Brunei,1975
103744,East Asia & Pacific,Brunei,1976
110729,East Asia & Pacific,Brunei,1977
113988,East Asia & Pacific,Brunei,1978
134864,East Asia & Pacific,Brunei,1979
121356,East Asia & Pacific,Brunei,1980
94314,East Asia & Pacific,Brunei,1981
95207,East Asia & Pacific,Brunei,1982
93016,East Asia & Pacific,Brunei,1983
90992,East Asia & Pacific,Brunei,1984
87154,East Asia & Pacific,Brunei,1985
