Country,Year,child_mortality,region
Barbados,1991,17.2,America
Barbados,1992,16.6,America
Barbados,1993,16.1,America
Barbados,1994,15.7,America
Barbados,1995,15.5,America
Barbados,1996,15.4,America
Barbados,1997,15.5,America
Barbados,1998,15.7,America
Barbados,1999,16,America
Barbados,2000,16.3,America
Barbados,2001,16.6,America
Barbados,2002,16.8,America
Barbados,2003,16.8,America
Barbados,2004,16.7,America
Barbados,2005,16.5,America
Barbados,2006,16.2,America
Barbados,2007,15.8,America
Barbados,2008,15.4,America
Barbados,2009,15.1,America
Barbados,2010,14.7,America
Barbados,2011,14.4,America
Barbados,2012,14.1,America
Barbados,2013,13.7,America
Belarus,1964,33.42,Europe & Central Asia
Belarus,1965,29.77,Europe & Central Asia
Belarus,1966,28.91,Europe & Central Asia
Belarus,1967,27.28,Europe & Central Asia
Belarus,1968,26.82,Europe & Central Asia
Belarus,1969,25.85,Europe & Central Asia
Belarus,1970,27.88,Europe & Central Asia
Belarus,1971,23.51,Europe & Central Asia
Belarus,1972,23.15,Europe & Central Asia
Belarus,1973,23.06,Europe & Central Asia
Belarus,1974,22.72,Europe & Central Asia
Belarus,1975,25.41,Europe & Central Asia
Belarus,1976,24.64,Europe & Central Asia
Belarus,1977,23.79,Europe & Central Asia
Belarus,1978,24.38,Europe & Central Asia
Belarus,1979,22.73,Europe & Central Asia
Belarus,1980,23.3,Europe & Central Asia
Belarus,1981,22.2,Europe & Central Asia
Belarus,1982,21.3,Europe & Central Asia
Belarus,1983,20.6,Europe & Central Asia
Belarus,1984,20,Europe & Central Asia
Belarus,1985,19.4,Europe & Central Asia
Belarus,1986,18.8,Europe & Central Asia
Belarus,1987,18.1,Europe & Central Asia
Belarus,1988,17.4,Europe & Central Asia
Belarus,1989,16.9,Europe & Central Asia
Belarus,1990,16.6,Europe & Central Asia
Belarus,1991,16.6,Europe & Central Asia
Belarus,1992,16.8,Europe & Central Asia
Belarus,1993,17.1,Europe & Central Asia
Belarus,1994,17.5,Europe & Central Asia
Belarus,1995,17.9,Europe & Central Asia
Belarus,1996,18,Europe & Central Asia
Belarus,1997,17.8,Europe & Central Asia
Belarus,1998,17,Europe & Central Asia
Belarus,1999,15.8,Europe & Central Asia
Belarus,2000,14.4,Europe & Central Asia
Belarus,2001,13,Europe & Central Asia
Belarus,2002,11.8,Europe & Central Asia
Belarus,2003,10.9,Europe & Central Asia
Belarus,2004,10.1,Europe & Central Asia
Belarus,2005,9.4,Europe & Central Asia
Belarus,2006,8.7,Europe & Central Asia
Belarus,2007,7.9,Europe & Central Asia
Belarus,2008,7.2,Europe & Central Asia
Belarus,2009,6.6,Europe & Central Asia
Belarus,2010,6.1,Europe & Central Asia
Belarus,2011,5.6,Europe & Central Asia
Belarus,2012,5.2,Europe & Central Asia
Belarus,2013,4.9,Europe & Central Asia
Belgium,1964,28.9,Europe & Central Asia
Belgium,1965,27.9,Europe & Central Asia
Belgium,1966,27,Europe & Central Asia
Belgium,1967,26.2,Europe & Central Asia
Belgium,1968,25.5,Europe & Central Asia
Belgium,1969,24.8,Europe & Central Asia
Belgium,1970,24,Europe & Central Asia
Belgium,1971,23,Europe & Central Asia
Belgium,1972,21.9,Europe & Central Asia
Belgium,1973,20.8,Europe & Central Asia
Belgium,1974,19.6,Europe & Central Asia
Belgium,1975,18.6,Europe & Central Asia
Belgium,1976,17.6,Europe & Central Asia
Belgium,1977,16.7,Europe & Central Asia
Belgium,1978,15.9,Europe & Central Asia
Belgium,1979,15.2,Europe & Central Asia
Belgium,1980,14.5,Europe & Central Asia
Belgium,1981,13.9,Europe & Central Asia
Belgium,1982,13.3,Europe & Central Asia
Belgium,1983,12.7,Europe & Central Asia
Belgium,1984,12.2,Europe & Central Asia
Belgium,1985,11.8,Europe & Central Asia
Belgium,1986,11.4,Europe & Central Asia
Belgium,1987,11,Europe & Central Asia
Belgium,1988,10.7,Europe & Central Asia
Belgium,1989,10.3,Europe & Central Asia
Belgium,1990,10,Europe & Central Asia
Belgium,1991,9.6,Europe & Central Asia
Belgium,1992,9.2,Europe & Central Asia
Belgium,1993,8.7,Europe & Central Asia
Belgium,1994,8.2,Europe & Central Asia
Belgium,1995,7.6,Europe & Central Asia
Belgium,1996,7.1,Europe & Central Asia
Belgium,1997,6.7,Europe & Central Asia
Belgium,1998,6.3,Europe & Central Asia
Belgium,1999,6,Europe & Central Asia
Belgium,2000,5.8,Europe & Central Asia
Belgium,2001,5.6,Europe & Central Asia
Belgium,2002,5.4,Europe & Central Asia
Belgium,2003,5.2,Europe & Central Asia
Belgium,2004,5.1,Europe & Central Asia
Belgium,2005,5,Europe & Central Asia
Belgium,2006,4.9,Europe & Central Asia
Belgium,2007,4.8,Europe & Central Asia
Belgium,2008,4.7,Europe & Central Asia
Belgium,2009,4.6,Europe & Central Asia
Belgium,2010,4.5,Europe & Central Asia
Belgium,2011,4.4,Europe & Central Asia
Belgium,2012,4.4,Europe & Central Asia
Belgium,2013,4.3,Europe & Central Asia
Belize,1964,112.27,America
Belize,1965,111.48,America
Belize,1966,110.69,America
Belize,1967,109.9,America
Belize,1968,105.5,America
Belize,1969,101.3,America
Belize,1970,97.3,America
Belize,1971,93.5,America
Belize,1972,89.7,America
Belize,1973,86.3,America
Belize,1974,83,America
Belize,1975,79.9,America
Belize,1976,77,America
Belize,1977,74.2,America
Belize,1978,71.4,America
Belize,1979,68.9,America
Belize,1980,66.4,America
Belize,1981,63.9,America
Belize,1982,61.4,America
Belize,1983,58.9,America
Belize,1984,56.2,America
Belize,1985,53.5,America
Belize,1986,50.6,America
Belize,1987,47.7,America
Belize,1988,44.9,America
Belize,1989,42.2,America
Belize,1990,39.6,America
Belize,1991,37.2,America
Belize,1992,35,America
Belize,1993,33.1,America
Belize,1994,31.5,America
Belize,1995,30.1,America
Belize,1996,28.8,America
Belize,1997,27.8,America
Belize,1998,26.7,America
Belize,1999,25.8,America
Belize,2000,25,America
Belize,2001,24.2,America
Belize,2002,23.5,America
Belize,2003,22.8,America
Belize,2004,22.2,America
Belize,2005,21.7,America
Belize,2006,21.2,America
Belize,2007,20.6,America
Belize,2008,20.1,America
Belize,2009,19.5,America
Belize,2010,19,America
Belize,2011,18.5,America
Belize,2012,18,America
Belize,2013,17.5,America
Benin,1964,292.5,Sub-Saharan Africa
Benin,1965,286.9,Sub-Saharan Africa
Benin,1966,281.4,Sub-Saharan Africa
Benin,1967,276.9,Sub-Saharan Africa
Benin,1968,272.8,Sub-Saharan Africa
Benin,1969,269,Sub-Saharan Africa
Benin,1970,265.5,Sub-Saharan Africa
Benin,1971,261.8,Sub-Saharan Africa
Benin,1972,257.8,Sub-Saharan Africa
Benin,1973,253.4,Sub-Saharan Africa
Benin,1974,248.3,Sub-Saharan Africa
Benin,1975,242.7,Sub-Saharan Africa
Benin,1976,237,Sub-Saharan Africa
Benin,1977,231.3,Sub-Saharan Africa
Benin,1978,226.1,Sub-Saharan Africa
Benin,1979,221.5,Sub-Saharan Africa
Benin,1980,217.4,Sub-Saharan Africa
Benin,1981,213.7,Sub-Saharan Africa
Benin,1982,210.2,Sub-Saharan Africa
Benin,1983,206.8,Sub-Saharan Africa
Benin,1984,203.3,Sub-Saharan Africa
Benin,1985,199.7,Sub-Saharan Africa
Benin,1986,196.1,Sub-Saharan Africa
Benin,1987,192.2,Sub-Saharan Africa
Benin,1988,188.1,Sub-Saharan Africa
Benin,1989,183.9,Sub-Saharan Africa
Benin,1990,179.5,Sub-Saharan Africa
Benin,1991,175,Sub-Saharan Africa
Benin,1992,170.4,Sub-Saharan Africa
Benin,1993,166.2,Sub-Saharan Africa
Benin,1994,162.4,Sub-Saharan Africa
Benin,1995,159.1,Sub-Saharan Africa
Benin,1996,156.2,Sub-Saharan Africa
Benin,1997,153.6,Sub-Saharan Africa
Benin,1998,150.9,Sub-Saharan Africa
Benin,1999,147.9,Sub-Saharan Africa
Benin,2000,144.7,Sub-Saharan Africa
Benin,2001,141.1,Sub-Saharan Africa
Benin,2002,137.1,Sub-Saharan Africa
Benin,2003,133.1,Sub-Saharan Africa
Benin,2004,129.2,Sub-Saharan Africa
Benin,2005,125.5,Sub-Saharan Africa
Benin,2006,122.1,Sub-Saharan Africa
Benin,2007,119,Sub-Saharan Africa
Benin,2008,116.3,Sub-Saharan Africa
Benin,2009,113.9,Sub-Saharan Africa
Benin,2010,111.6,Sub-Saharan Africa
Benin,2011,109.3,Sub-Saharan Africa
Benin,2012,107,Sub-Saharan Africa
Benin,2013,104.8,Sub-Saharan Africa
Bhutan,1964,311.78,South Asia
Bhutan,1965,305.13,South Asia
Bhutan,1966,298.61,South Asia
Bhutan,1967,292.24,South Asia
Bhutan,1968,286,South Asia
Bhutan,1969,278.6,South Asia
Bhutan,1970,271.5,South Asia
Bhutan,1971,264.2,South Asia
Bhutan,1972,256.7,South Asia
Bhutan,1973,249.5,South Asia
Bhutan,1974,242.4,South Asia
Bhutan,1975,235.5,South Asia
Bhutan,1976,228.4,South Asia
Bhutan,1977,221.3,South Asia
Bhutan,1978,214.1,South Asia
Bhutan,1979,206.9,South Asia
Bhutan,1980,199.8,South Asia
Bhutan,1981,193,South Asia
Bhutan,1982,185.9,South Asia
Bhutan,1983,178.9,South Asia
Bhutan,1984,172.1,South Asia
Bhutan,1985,165.2,South Asia
Bhutan,1986,158.8,South Asia
Bhutan,1987,152.2,South Asia
Bhutan,1988,145.9,South Asia
Bhutan,1989,139.8,South Asia
Bhutan,1990,133.7,South Asia
Bhutan,1991,127.8,South Asia
Bhutan,1992,122,South Asia
Bhutan,1993,116.4,South Asia
Bhutan,1994,110.8,South Asia
Bhutan,1995,105.3,South Asia
Bhutan,1996,99.8,South Asia
Bhutan,1997,94.5,South Asia
Bhutan,1998,89.4,South Asia
Bhutan,1999,84.4,South Asia
Bhutan,2000,79.6,South Asia
Bhutan,2001,75,South Asia
Bhutan,2002,70.6,South Asia
Bhutan,2003,66.4,South Asia
Bhutan,2004,62.3,South Asia
Bhutan,2005,58.5,South Asia
Bhutan,2006,54.8,South Asia
Bhutan,2007,51.3,South Asia
Bhutan,2008,48.1,South Asia
Bhutan,2009,45.1,South Asia
Bhutan,2010,42.3,South Asia
Bhutan,2011,39.9,South Asia
Bhutan,2012,37.8,South Asia
Bhutan,2013,36,South Asia
Bolivia,1964,265.4,America
Bolivia,1965,260.1,America
Bolivia,1966,254.5,America
Bolivia,1967,248.8,America
Bolivia,1968,243,America
Bolivia,1969,237.1,America
Bolivia,1970,231.3,America
Bolivia,1971,225.3,America
Bolivia,1972,219.1,America
Bolivia,1973,212.8,America
Bolivia,1974,206.4,America
Bolivia,1975,200.1,America
Bolivia,1976,193.9,America
Bolivia,1977,187.9,America
Bolivia,1978,182.1,America
Bolivia,1979,176.6,America
Bolivia,1980,171.6,America
Bolivia,1981,166.8,America
Bolivia,1982,162.3,America
Bolivia,1983,157.8,America
Bolivia,1984,153.2,America
Bolivia,1985,148.5,America
Bolivia,1986,143.8,America
Bolivia,1987,138.9,America
Bolivia,1988,134,America
Bolivia,1989,129.2,America
Bolivia,1990,124.4,America
Bolivia,1991,119.7,America
Bolivia,1992,115.2,America
Bolivia,1993,110.7,America
Bolivia,1994,106.2,America
Bolivia,1995,101.8,America
Bolivia,1996,97.5,America
Bolivia,1997,93.1,America
Bolivia,1998,88.7,America
Bolivia,1999,84.4,America
Bolivia,2000,80.2,America
Bolivia,2001,76.2,America
Bolivia,2002,72.2,America
Bolivia,2003,68.5,America
Bolivia,2004,64.8,America
Bolivia,2005,61.4,America
Bolivia,2006,58.1,America
Bolivia,2007,54.9,America
Bolivia,2008,52,America
Bolivia,2009,49.3,America
Bolivia,2010,47,America
Bolivia,2011,44.9,America
Bolivia,2012,43.1,America
Bolivia,2013,41.3,America
Bosnia and Herzegovina,1964,117.16,Europe & Central Asia
Bosnia and Herzegovina,1965,109.4,Europe & Central Asia
Bosnia and Herzegovina,1966,102.15,Europe & Central Asia
Bosnia and Herzegovina,1967,95.38,Europe & Central Asia
Bosnia and Herzegovina,1968,89.06,Europe & Central Asia
Bosnia and Herzegovina,1969,83.16,Europe & Central Asia
Bosnia and Herzegovina,1970,77.65,Europe & Central Asia
Bosnia and Herzegovina,1971,71.87,Europe & Central Asia
Bosnia and Herzegovina,1972,66.52,Europe & Central Asia
Bosnia and Herzegovina,1973,61.58,Europe & Central Asia
Bosnia and Herzegovina,1974,56.99,Europe & Central Asia
Bosnia and Herzegovina,1975,52.75,Europe & Central Asia
Bosnia and Herzegovina,1976,48.83,Europe & Central Asia
Bosnia and Herzegovina,1977,45.2,Europe & Central Asia
Bosnia and Herzegovina,1978,41.83,Europe & Central Asia
Bosnia and Herzegovina,1979,38.72,Europe & Central Asia
Bosnia and Herzegovina,1980,34.43,Europe & Central Asia
Bosnia and Herzegovina,1981,32.42,Europe & Central Asia
Bosnia and Herzegovina,1982,30.42,Europe & Central Asia
Bosnia and Herzegovina,1983,28.42,Europe & Central Asia
Bosnia and Herzegovina,1984,29.4,Europe & Central Asia
Bosnia and Herzegovina,1985,27.1,Europe & Central Asia
Bosnia and Herzegovina,1986,24.9,Europe & Central Asia
Bosnia and Herzegovina,1987,23,Europe & Central Asia
Bosnia and Herzegovina,1988,21.2,Europe & Central Asia
Bosnia and Herzegovina,1989,19.7,Europe & Central Asia
Bosnia and Herzegovina,1990,18.3,Europe & Central Asia
Bosnia and Herzegovina,1991,17.1,Europe & Central Asia
Bosnia and Herzegovina,1992,18.4,Europe & Central Asia
Bosnia and Herzegovina,1993,18.4,Europe & Central Asia
Bosnia and Herzegovina,1994,15.6,Europe & Central Asia
Bosnia and Herzegovina,1995,15.2,Europe & Central Asia
Bosnia and Herzegovina,1996,12.5,Europe & Central Asia
Bosnia and Herzegovina,1997,11.6,Europe & Central Asia
Bosnia and Herzegovina,1998,10.7,Europe & Central Asia
Bosnia and Herzegovina,1999,9.9,Europe & Central Asia
Bosnia and Herzegovina,2000,9.1,Europe & Central Asia
Bosnia and Herzegovina,2001,8.6,Europe & Central Asia
Bosnia and Herzegovina,2002,8.3,Europe & Central Asia
Bosnia and Herzegovina,2003,8.1,Europe & Central Asia
Bosnia and Herzegovina,2004,8.1,Europe & Central Asia
Bosnia and Herzegovina,2005,8.2,Europe & Central Asia
Bosnia and Herzegovina,2006,8.3,Europe & Central Asia
Bosnia and Herzegovina,2007,8.2,Europe & Central Asia
Bosnia and Herzegovina,2008,8.1,Europe & Central Asia
Bosnia and Herzegovina,2009,7.8,Europe & Central Asia
Bosnia and Herzegovina,2010,7.5,Europe & Central Asia
Bosnia and Herzegovina,2011,7.2,Europe & Central Asia
Bosnia and Herzegovina,2012,6.9,Europe & Central Asia
Bosnia and Herzegovina,2013,6.6,Europe & Central Asia
Botswana,1964,152.8,Sub-Saharan Africa
Botswana,1965,148.7,Sub-Saharan Africa
Botswana,1966,144.7,Sub-Saharan Africa
Botswana,1967,140.6,Sub-Saharan Africa
Botswana,1968,136.5,Sub-Saharan Africa
Botswana,1969,132.2,Sub-Saharan Africa
Botswana,1970,127.7,Sub-Saharan Africa
Botswana,1971,123.1,Sub-Saharan Africa
Botswana,1972,118.1,Sub-Saharan Africa
Botswana,1973,113.1,Sub-Saharan Africa
Botswana,1974,107.8,Sub-Saharan Africa
Botswana,1975,102.4,Sub-Saharan Africa
Botswana,1976,96.9,Sub-Saharan Africa
Botswana,1977,91.2,Sub-Saharan Africa
Botswana,1978,85.8,Sub-Saharan Africa
Botswana,1979,80.5,Sub-Saharan Africa
Botswana,1980,75.5,Sub-Saharan Africa
Botswana,1981,70.8,Sub-Saharan Africa
Botswana,1982,66.6,Sub-Saharan Africa
Botswana,1983,62.8,Sub-Saharan Africa
Botswana,1984,59.3,Sub-Saharan Africa
Botswana,1985,56.4,Sub-Saharan Africa
Botswana,1986,54,Sub-Saharan Africa
Botswana,1987,52,Sub-Saharan Africa
Botswana,1988,50.8,Sub-Saharan Africa
Botswana,1989,50.3,Sub-Saharan Africa
Botswana,1990,50.7,Sub-Saharan Africa
Botswana,1991,51.8,Sub-Saharan Africa
Botswana,1992,53.3,Sub-Saharan Africa
Botswana,1993,55.4,Sub-Saharan Africa
Botswana,1994,57.9,Sub-Saharan Africa
Botswana,1995,60.6,Sub-Saharan Africa
Botswana,1996,63.2,Sub-Saharan Africa
Botswana,1997,65.5,Sub-Saharan Africa
Botswana,1998,67.7,Sub-Saharan Africa
Botswana,1999,70.4,Sub-Saharan Africa
Botswana,2000,71.5,Sub-Saharan Africa
Botswana,2001,71.1,Sub-Saharan Africa
Botswana,2002,70.4,Sub-Saharan Africa
Botswana,2003,70.3,Sub-Saharan Africa
Botswana,2004,69.9,Sub-Saharan Africa
Botswana,2005,65.6,Sub-Saharan Africa
Botswana,2006,62.7,Sub-Saharan Africa
Botswana,2007,64,Sub-Saharan Africa
Botswana,2008,63.8,Sub-Saharan Africa
Botswana,2009,62.1,Sub-Saharan Africa
Botswana,2010,60.3,Sub-Saharan Africa
Botswana,2011,59.6,Sub-Saharan Africa
Botswana,2012,57.6,Sub-Saharan Africa
Botswana,2013,55.5,Sub-Saharan Africa
Brazil,1964,154.2,America
Brazil,1965,150.6,America
Brazil,1966,147.2,America
Brazil,1967,143.9,America
Brazil,1968,140.7,America
Brazil,1969,137.3,America
Brazil,1970,133.7,America
Brazil,1971,130.1,America
Brazil,1972,126.4,America
Brazil,1973,122.7,America
Brazil,1974,119.1,America
Brazil,1975,115.6,America
Brazil,1976,111.9,America
Brazil,1977,108.2,America
Brazil,1978,104.2,America
Brazil,1979,100,America
Brazil,1980,95.6,America
Brazil,1981,91.1,America
Brazil,1982,86.8,America
Brazil,1983,82.6,America
Brazil,1984,78.8,America
Brazil,1985,75.3,America
Brazil,1986,72.1,America
Brazil,1987,69.1,America
Brazil,1988,66.3,America
Brazil,1989,63.7,America
Brazil,1990,61.1,America
Brazil,1991,58.5,America
Brazil,1992,55.7,America
Brazil,1993,52.8,America
Brazil,1994,49.8,America
Brazil,1995,46.7,America
Brazil,1996,43.6,America
Brazil,1997,40.6,America
Brazil,1998,37.7,America
Brazil,1999,35,America
Brazil,2000,32.4,America
Brazil,2001,30.1,America
Brazil,2002,27.9,America
Brazil,2003,25.9,America
Brazil,2004,24.1,America
Brazil,2005,22.5,America
Brazil,2006,21,America
Brazil,2007,19.7,America
Brazil,2008,18.6,America
Brazil,2009,17.6,America
Brazil,2010,16.7,America
Brazil,2011,15.9,America
Brazil,2012,15.1,America
Brazil,2013,14.4,America
Brunei,1964,83.12,East Asia & Pacific
Brunei,1965,79.42,East Asia & Pacific
Brunei,1966,76.33,East Asia & Pacific
Brunei,1967,72.75,East Asia & Pacific
Brunei,1968,69.88,East Asia & Pacific
Brunei,1969,67.14,East Asia & Pacific
Brunei,1970,64.55,East Asia & Pacific
Brunei,1971,62.1,East Asia & Pacific
Brunei,1972,59.75,East Asia & Pacific
Brunei,1973,52.13,East Asia & Pacific
Brunei,1974,45.48,East Asia & Pacific
Brunei,1975,39.68,East Asia & Pacific
Brunei,1976,34.62,East Asia & Pacific
Brunei,1977,30.2,East Asia & Pacific
Brunei,1978,26.35,East Asia & Pacific
Brunei,1979,22.99,East Asia & Pacific
Brunei,1980,28.09,East Asia & Pacific
Brunei,1981,17.5,East Asia & Pacific
Brunei,1982,16.8,East Asia & Pacific
Brunei,1983,16.1,East Asia & Pacific
Brunei,1984,15.4,East Asia & Pacific
Brunei,1985,14.8,East Asia & Pacific
Brunei,1986,14.1,East Asia & Pacific
Brunei,1987,13.5,East Asia & Pacific
Brunei,1988,13,East Asia & Pacific
Brunei,1989,12.6,East Asia & Pacific
Brunei,1990,12.2,East Asia & Pacific
Brunei,1991,11.9,East Asia & Pacific
Brunei,1992,11.6,East Asia & Pacific
Brunei,1993,11.3,East Asia & Pacific
Brunei,1994,10.9,East Asia & Pacific
Brunei,1995,10.6,East Asia & Pacific
Brunei,1996,10.3,East Asia & Pacific
Brunei,1997,10,East Asia & Pacific
Brunei,1998,9.8,East Asia & Pacific
Brunei,1999,9.6,East Asia & Pacific
Brunei,2000,9.5,East Asia & Pacific
Brunei,2001,9.3,East Asia & Pacific
Brunei,2002,9.3,East Asia & Pacific
Brunei,2003,9.2,East Asia & Pacific
Brunei,2004,9.1,East Asia & Pacific
