Country,Year,life,region
Barbados,1966,63.641,America
Barbados,1967,64.036,America
Barbados,1968,64.422,America
Barbados,1969,64.798,America
Barbados,1970,65.164,America
Barbados,1971,65.519,America
Barbados,1972,65.863,America
Barbados,1973,66.195,America
Barbados,1974,66.519,America
Barbados,1975,66.834,America
Barbados,1976,67.145,America
Barbados,1977,67.454,America
Barbados,1978,67.762,America
Barbados,1979,68.068,America
Barbados,1980,68.374,America
Barbados,1981,68.675,America
Barbados,1982,68.972,America
Barbados,1983,69.26,America
Barbados,1984,69.54,America
Barbados,1985,69.812,America
Barbados,1986,70.077,America
Barbados,1987,70.335,America
Barbados,1988,70.589,America
Barbados,1989,70.837,America
Barbados,1990,71.079,America
Barbados,1991,71.314,America
Barbados,1992,71.542,America
Barbados,1993,71.761,America
Barbados,1994,71.972,America
Barbados,1995,72.175,America
Barbados,1996,72.372,America
Barbados,1997,72.563,America
Barbados,1998,72.751,America
Barbados,1999,72.935,America
Barbados,2000,73.118,America
Barbados,2001,73.3,America
Barbados,2002,73.481,America
Barbados,2003,73.661,America
Barbados,2004,73.84,America
Barbados,2005,74.018,America
Barbados,2006,74.194,America
Barbados,2007,74.368,America
Barbados,2008,74.539,America
Barbados,2009,74.708,America
Barbados,2010,74.875,America
Barbados,2011,75.041,America
Barbados,2012,75.205,America
Barbados,2013,75.37,America
Belarus,1964,73.48,Europe & Central Asia
Belarus,1965,73.02,Europe & Central Asia
Belarus,1966,73.38,Europe & Central Asia
Belarus,1967,73.13,Europe & Central Asia
Belarus,1968,73.24,Europe & Central Asia
Belarus,1969,72.84,Europe & Central Asia
Belarus,1970,72.32,Europe & Central Asia
Belarus,1971,72.96,Europe & Central Asia
Belarus,1972,72.67,Europe & Central Asia
Belarus,1973,72.71,Europe & Central Asia
Belarus,1974,73.01,Europe & Central Asia
Belarus,1975,72.08,Europe & Central Asia
Belarus,1976,71.92,Europe & Central Asia
Belarus,1977,71.86,Europe & Central Asia
Belarus,1978,71.72,Europe & Central Asia
Belarus,1979,71.32,Europe & Central Asia
Belarus,1980,71.08,Europe & Central Asia
Belarus,1981,71.36,Europe & Central Asia
Belarus,1982,71.49,Europe & Central Asia
Belarus,1983,71.28,Europe & Central Asia
Belarus,1984,70.65,Europe & Central Asia
Belarus,1985,70.86,Europe & Central Asia
Belarus,1986,72.25,Europe & Central Asia
Belarus,1987,72.15,Europe & Central Asia
Belarus,1988,71.89,Europe & Central Asia
Belarus,1989,71.68,Europe & Central Asia
Belarus,1990,71.14,Europe & Central Asia
Belarus,1991,70.58,Europe & Central Asia
Belarus,1992,70.16,Europe & Central Asia
Belarus,1993,69.05,Europe & Central Asia
Belarus,1994,68.81,Europe & Central Asia
Belarus,1995,68.42,Europe & Central Asia
Belarus,1996,68.56,Europe & Central Asia
Belarus,1997,68.37,Europe & Central Asia
Belarus,1998,68.37,Europe & Central Asia
Belarus,1999,67.97,Europe & Central Asia
Belarus,2000,68.99,Europe & Central Asia
Belarus,2001,68.61,Europe & Central Asia
Belarus,2002,68.17,Europe & Central Asia
Belarus,2003,68.71,Europe & Central Asia
Belarus,2004,69.09,Europe & Central Asia
Belarus,2005,68.84,Europe & Central Asia
Belarus,2006,69.51,Europe & Central Asia
Belarus,2007,70.41,Europe & Central Asia
Belarus,2008,69.194,Europe & Central Asia
Belarus,2009,69.468,Europe & Central Asia
Belarus,2010,69.613,Europe & Central Asia
Belarus,2011,69.728,Europe & Central Asia
Belarus,2012,69.829,Europe & Central Asia
Belarus,2013,69.928,Europe & Central Asia
Belgium,1964,70.73,Europe & Central Asia
Belgium,1965,70.58,Europe & Central Asia
Belgium,1966,70.65,Europe & Central Asia
Belgium,1967,70.94,Europe & Central Asia
Belgium,1968,70.63,Europe & Central Asia
Belgium,1969,70.71,Europe & Central Asia
Belgium,1970,70.97,Europe & Central Asia
Belgium,1971,71.1,Europe & Central Asia
Belgium,1972,71.44,Europe & Central Asia
Belgium,1973,71.65,Europe & Central Asia
Belgium,1974,72.01,Europe & Central Asia
Belgium,1975,72,Europe & Central Asia
Belgium,1976,72.15,Europe & Central Asia
Belgium,1977,72.8,Europe & Central Asia
Belgium,1978,72.75,Europe & Central Asia
Belgium,1979,73.24,Europe & Central Asia
Belgium,1980,73.29,Europe & Central Asia
Belgium,1981,73.7,Europe & Central Asia
Belgium,1982,73.93,Europe & Central Asia
Belgium,1983,73.93,Europe & Central Asia
Belgium,1984,74.43,Europe & Central Asia
Belgium,1985,74.54,Europe & Central Asia
Belgium,1986,74.74,Europe & Central Asia
Belgium,1987,75.35,Europe & Central Asia
Belgium,1988,75.66,Europe & Central Asia
Belgium,1989,75.73,Europe & Central Asia
Belgium,1990,76.14,Europe & Central Asia
Belgium,1991,76.3,Europe & Central Asia
Belgium,1992,76.46,Europe & Central Asia
Belgium,1993,76.47,Europe & Central Asia
Belgium,1994,76.82,Europe & Central Asia
Belgium,1995,76.97,Europe & Central Asia
Belgium,1996,77.31,Europe & Central Asia
Belgium,1997,77.53,Europe & Central Asia
Belgium,1998,77.62,Europe & Central Asia
Belgium,1999,77.8,Europe & Central Asia
Belgium,2000,77.91,Europe & Central Asia
Belgium,2001,78.22,Europe & Central Asia
Belgium,2002,78.32,Europe & Central Asia
Belgium,2003,78.47,Europe & Central Asia
Belgium,2004,79.12,Europe & Central Asia
Belgium,2005,79.21,Europe & Central Asia
Belgium,2006,79.55,Europe & Central Asia
Belgium,2007,79.49,Europe & Central Asia
Belgium,2008,79.777,Europe & Central Asia
Belgium,2009,79.807,Europe & Central Asia
Belgium,2010,80.007,Europe & Central Asia
Belgium,2011,80.194,Europe & Central Asia
Belgium,2012,80.373,Europe & Central Asia
Belgium,2013,80.548,Europe & Central Asia
Belize,1964,62.241,America
Belize,1965,62.823,America
Belize,1966,63.402,America
Belize,1967,63.971,America
Belize,1968,64.525,America
Belize,1969,65.058,America
Belize,1970,65.566,America
Belize,1971,66.047,America
Belize,1972,66.504,America
Belize,1973,66.939,America
Belize,1974,67.354,America
Belize,1975,67.751,America
Belize,1976,68.135,America
Belize,1977,68.509,America
Belize,1978,68.874,America
Belize,1979,69.229,America
Belize,1980,69.577,America
Belize,1981,69.921,America
Belize,1982,70.257,America
Belize,1983,70.575,America
Belize,1984,70.865,America
Belize,1985,71.106,America
Belize,1986,71.276,America
Belize,1987,71.364,America
Belize,1988,71.368,America
Belize,1989,71.294,America
Belize,1990,71.147,America
Belize,1991,70.939,America
Belize,1992,70.696,America
Belize,1993,70.449,America
Belize,1994,70.224,America
Belize,1995,70.05,America
Belize,1996,69.955,America
Belize,1997,69.946,America
Belize,1998,70.024,America
Belize,1999,70.187,America
Belize,2000,70.425,America
Belize,2001,70.719,America
Belize,2002,71.043,America
Belize,2003,71.372,America
Belize,2004,71.69,America
Belize,2005,71.989,America
Belize,2006,72.264,America
Belize,2007,72.523,America
Belize,2008,72.772,America
Belize,2009,73.011,America
Belize,2010,73.24,America
Belize,2011,73.46,America
Belize,2012,73.673,America
Belize,2013,73.882,America
Benin,1964,39.142,Sub-Saharan Africa
Benin,1965,39.644,Sub-Saharan Africa
Benin,1966,40.164,Sub-Saharan Africa
Benin,1967,40.702,Sub-Saharan Africa
Benin,1968,41.252,Sub-Saharan Africa
Benin,1969,41.813,Sub-Saharan Africa
Benin,1970,42.38,Sub-Saharan Africa
Benin,1971,42.948,Sub-Saharan Africa
Benin,1972,43.513,Sub-Saharan Africa
Benin,1973,44.068,Sub-Saharan Africa
Benin,1974,44.608,Sub-Saharan Africa
Benin,1975,45.123,Sub-Saharan Africa
Benin,1976,45.604,Sub-Saharan Africa
Benin,1977,46.051,Sub-Saharan Africa
Benin,1978,46.471,Sub-Saharan Africa
Benin,1979,46.874,Sub-Saharan Africa
Benin,1980,47.283,Sub-Saharan Africa
Benin,1981,47.722,Sub-Saharan Africa
Benin,1982,48.208,Sub-Saharan Africa
Benin,1983,48.751,Sub-Saharan Africa
Benin,1984,49.352,Sub-Saharan Africa
Benin,1985,50.01,Sub-Saharan Africa
Benin,1986,50.72,Sub-Saharan Africa
Benin,1987,51.456,Sub-Saharan Africa
Benin,1988,52.188,Sub-Saharan Africa
Benin,1989,52.889,Sub-Saharan Africa
Benin,1990,53.517,Sub-Saharan Africa
Benin,1991,54.033,Sub-Saharan Africa
Benin,1992,54.423,Sub-Saharan Africa
Benin,1993,54.689,Sub-Saharan Africa
Benin,1994,54.84,Sub-Saharan Africa
Benin,1995,54.903,Sub-Saharan Africa
Benin,1996,54.914,Sub-Saharan Africa
Benin,1997,54.922,Sub-Saharan Africa
Benin,1998,54.967,Sub-Saharan Africa
Benin,1999,55.073,Sub-Saharan Africa
Benin,2000,55.261,Sub-Saharan Africa
Benin,2001,55.538,Sub-Saharan Africa
Benin,2002,55.884,Sub-Saharan Africa
Benin,2003,56.277,Sub-Saharan Africa
Benin,2004,56.7,Sub-Saharan Africa
Benin,2005,57.131,Sub-Saharan Africa
Benin,2006,57.549,Sub-Saharan Africa
Benin,2007,57.933,Sub-Saharan Africa
Benin,2008,58.272,Sub-Saharan Africa
Benin,2009,58.56,Sub-Saharan Africa
Benin,2010,58.797,Sub-Saharan Africa
Benin,2011,58.992,Sub-Saharan Africa
Benin,2012,59.165,Sub-Saharan Africa
Benin,2013,59.33,Sub-Saharan Africa
Bhutan,1964,33.827,South Asia
Bhutan,1965,34.212,South Asia
Bhutan,1966,34.636,South Asia
Bhutan,1967,35.115,South Asia
Bhutan,1968,35.658,South Asia
Bhutan,1969,36.269,South Asia
Bhutan,1970,36.947,South Asia
Bhutan,1971,37.688,South Asia
Bhutan,1972,38.476,South Asia
Bhutan,1973,39.292,South Asia
Bhutan,1974,40.126,South Asia
Bhutan,1975,40.963,South Asia
Bhutan,1976,41.794,South Asia
Bhutan,1977,42.614,South Asia
Bhutan,1978,43.42,South Asia
Bhutan,1979,44.209,South Asia
Bhutan,1980,44.977,South Asia
Bhutan,1981,45.726,South Asia
Bhutan,1982,46.462,South Asia
Bhutan,1983,47.192,South Asia
Bhutan,1984,47.92,South Asia
Bhutan,1985,48.652,South Asia
Bhutan,1986,49.393,South Asia
Bhutan,1987,50.145,South Asia
Bhutan,1988,50.909,South Asia
Bhutan,1989,51.685,South Asia
Bhutan,1990,52.473,South Asia
Bhutan,1991,53.27,South Asia
Bhutan,1992,54.071,South Asia
Bhutan,1993,54.872,South Asia
Bhutan,1994,55.671,South Asia
Bhutan,1995,56.463,South Asia
Bhutan,1996,57.247,South Asia
Bhutan,1997,58.023,South Asia
Bhutan,1998,58.792,South Asia
Bhutan,1999,59.552,South Asia
Bhutan,2000,60.307,South Asia
Bhutan,2001,61.063,South Asia
Bhutan,2002,61.82,South Asia
Bhutan,2003,62.576,South Asia
Bhutan,2004,63.323,South Asia
Bhutan,2005,64.05,South Asia
Bhutan,2006,64.741,South Asia
Bhutan,2007,65.387,South Asia
Bhutan,2008,65.981,South Asia
Bhutan,2009,66.523,South Asia
Bhutan,2010,67.015,South Asia
Bhutan,2011,67.465,South Asia
Bhutan,2012,67.888,South Asia
Bhutan,2013,68.294,South Asia
Bolivia,1964,43.913,America
Bolivia,1965,44.229,America
Bolivia,1966,44.536,America
Bolivia,1967,44.835,America
Bolivia,1968,45.132,America
Bolivia,1969,45.436,America
Bolivia,1970,45.765,America
Bolivia,1971,46.135,America
Bolivia,1972,46.563,America
Bolivia,1973,47.055,America
Bolivia,1974,47.614,America
Bolivia,1975,48.242,America
Bolivia,1976,48.931,America
Bolivia,1977,49.666,America
Bolivia,1978,50.429,America
Bolivia,1979,51.206,America
Bolivia,1980,51.987,America
Bolivia,1981,52.763,America
Bolivia,1982,53.531,America
Bolivia,1983,54.284,America
Bolivia,1984,55.016,America
Bolivia,1985,55.72,America
Bolivia,1986,56.395,America
Bolivia,1987,57.043,America
Bolivia,1988,57.664,America
Bolivia,1989,58.256,America
Bolivia,1990,58.816,America
Bolivia,1991,59.341,America
Bolivia,1992,59.832,America
Bolivia,1993,60.292,America
Bolivia,1994,60.723,America
Bolivia,1995,61.13,America
Bolivia,1996,61.52,America
Bolivia,1997,61.897,America
Bolivia,1998,62.266,America
Bolivia,1999,62.631,America
Bolivia,2000,62.994,America
Bolivia,2001,63.355,America
Bolivia,2002,63.711,America
Bolivia,2003,64.06,America
Bolivia,2004,64.404,America
Bolivia,2005,64.742,America
Bolivia,2006,65.075,America
Bolivia,2007,65.404,America
Bolivia,2008,65.728,America
Bolivia,2009,66.048,America
Bolivia,2010,66.362,America
Bolivia,2011,66.669,America
Bolivia,2012,66.969,America
Bolivia,2013,67.26,America
Bosnia and Herzegovina,1964,62.814,Europe & Central Asia
Bosnia and Herzegovina,1965,63.377,Europe & Central Asia
Bosnia and Herzegovina,1966,63.935,Europe & Central Asia
Bosnia and Herzegovina,1967,64.494,Europe & Central Asia
Bosnia and Herzegovina,1968,65.054,Europe & Central Asia
Bosnia and Herzegovina,1969,65.616,Europe & Central Asia
Bosnia and Herzegovina,1970,66.181,Europe & Central Asia
Bosnia and Herzegovina,1971,66.748,Europe & Central Asia
Bosnia and Herzegovina,1972,67.308,Europe & Central Asia
Bosnia and Herzegovina,1973,67.852,Europe & Central Asia
Bosnia and Herzegovina,1974,68.371,Europe & Central Asia
Bosnia and Herzegovina,1975,68.848,Europe & Central Asia
Bosnia and Herzegovina,1976,69.269,Europe & Central Asia
Bosnia and Herzegovina,1977,69.627,Europe & Central Asia
Bosnia and Herzegovina,1978,69.924,Europe & Central Asia
Bosnia and Herzegovina,1979,70.166,Europe & Central Asia
Bosnia and Herzegovina,1980,70.395,Europe & Central Asia
Bosnia and Herzegovina,1981,70.671,Europe & Central Asia
Bosnia and Herzegovina,1982,71.011,Europe & Central Asia
Bosnia and Herzegovina,1983,71.395,Europe & Central Asia
Bosnia and Herzegovina,1984,71.774,Europe & Central Asia
Bosnia and Herzegovina,1985,71.981,Europe & Central Asia
Bosnia and Herzegovina,1986,71.811,Europe & Central Asia
Bosnia and Herzegovina,1987,71.175,Europe & Central Asia
Bosnia and Herzegovina,1988,70.088,Europe & Central Asia
Bosnia and Herzegovina,1989,68.663,Europe & Central Asia
Bosnia and Herzegovina,1990,67.179,Europe & Central Asia
Bosnia and Herzegovina,1991,65.997,Europe & Central Asia
Bosnia and Herzegovina,1992,65.403,Europe & Central Asia
Bosnia and Herzegovina,1993,65.557,Europe & Central Asia
Bosnia and Herzegovina,1994,66.462,Europe & Central Asia
Bosnia and Herzegovina,1995,67.973,Europe & Central Asia
Bosnia and Herzegovina,1996,69.818,Europe & Central Asia
Bosnia and Herzegovina,1997,71.639,Europe & Central Asia
Bosnia and Herzegovina,1998,73.155,Europe & Central Asia
Bosnia and Herzegovina,1999,74.247,Europe & Central Asia
Bosnia and Herzegovina,2000,74.882,Europe & Central Asia
Bosnia and Herzegovina,2001,75.124,Europe & Central Asia
Bosnia and Herzegovina,2002,75.165,Europe & Central Asia
Bosnia and Herzegovina,2003,75.162,Europe & Central Asia
Bosnia and Herzegovina,2004,75.17,Europe & Central Asia
Bosnia and Herzegovina,2005,75.226,Europe & Central Asia
Bosnia and Herzegovina,2006,75.337,Europe & Central Asia
Bosnia and Herzegovina,2007,75.471,Europe & Central Asia
Bosnia and Herzegovina,2008,75.608,Europe & Central Asia
Bosnia and Herzegovina,2009,75.75,Europe & Central Asia
Bosnia and Herzegovina,2010,75.898,Europe & Central Asia
Bosnia and Herzegovina,2011,76.053,Europe & Central Asia
Bosnia and Herzegovina,2012,76.211,Europe & Central Asia
Bosnia and Herzegovina,2013,76.37,Europe & Central Asia
Botswana,1964,52.035,Sub-Saharan Africa
Botswana,1965,52.384,Sub-Saharan Africa
Botswana,1966,52.764,Sub-Saharan Africa
Botswana,1967,53.186,Sub-Saharan Africa
Botswana,1968,53.659,Sub-Saharan Africa
Botswana,1969,54.184,Sub-Saharan Africa
Botswana,1970,54.759,Sub-Saharan Africa
Botswana,1971,55.379,Sub-Saharan Africa
Botswana,1972,56.027,Sub-Saharan Africa
Botswana,1973,56.686,Sub-Saharan Africa
Botswana,1974,57.344,Sub-Saharan Africa
Botswana,1975,57.99,Sub-Saharan Africa
Botswana,1976,58.616,Sub-Saharan Africa
Botswana,1977,59.219,Sub-Saharan Africa
Botswana,1978,59.796,Sub-Saharan Africa
Botswana,1979,60.341,Sub-Saharan Africa
Botswana,1980,60.859,Sub-Saharan Africa
Botswana,1981,61.364,Sub-Saharan Africa
Botswana,1982,61.858,Sub-Saharan Africa
Botswana,1983,62.331,Sub-Saharan Africa
Botswana,1984,62.762,Sub-Saharan Africa
Botswana,1985,63.13,Sub-Saharan Africa
Botswana,1986,63.41,Sub-Saharan Africa
Botswana,1987,63.573,Sub-Saharan Africa
Botswana,1988,63.591,Sub-Saharan Africa
Botswana,1989,63.437,Sub-Saharan Africa
Botswana,1990,63.068,Sub-Saharan Africa
Botswana,1991,62.444,Sub-Saharan Africa
Botswana,1992,61.572,Sub-Saharan Africa
Botswana,1993,60.477,Sub-Saharan Africa
Botswana,1994,59.195,Sub-Saharan Africa
Botswana,1995,57.771,Sub-Saharan Africa
Botswana,1996,56.256,Sub-Saharan Africa
Botswana,1997,54.715,Sub-Saharan Africa
Botswana,1998,53.217,Sub-Saharan Africa
Botswana,1999,51.818,Sub-Saharan Africa
Botswana,2000,50.567,Sub-Saharan Africa
Botswana,2001,49.492,Sub-Saharan Africa
Botswana,2002,48.586,Sub-Saharan Africa
Botswana,2003,47.839,Sub-Saharan Africa
Botswana,2004,47.257,Sub-Saharan Africa
Botswana,2005,46.836,Sub-Saharan Africa
Botswana,2006,46.565,Sub-Saharan Africa
Botswana,2007,46.422,Sub-Saharan Africa
Botswana,2008,46.384,Sub-Saharan Africa
Botswana,2009,46.441,Sub-Saharan Africa
Botswana,2010,46.588,Sub-Saharan Africa
Botswana,2011,46.824,Sub-Saharan Africa
Botswana,2012,47.152,Sub-Saharan Africa
Botswana,2013,47.572,Sub-Saharan Africa
Brazil,1964,56.521,America
Brazil,1965,56.935,America
Brazil,1966,57.334,America
Brazil,1967,57.722,America
Brazil,1968,58.105,America
Brazil,1969,58.484,America
Brazil,1970,58.865,America
Brazil,1971,59.251,America
Brazil,1972,59.644,America
Brazil,1973,60.042,America
Brazil,1974,60.443,America
Brazil,1975,60.844,America
Brazil,1976,61.236,America
Brazil,1977,61.615,America
Brazil,1978,61.978,America
Brazil,1979,62.328,America
Brazil,1980,62.669,America
Brazil,1981,63.008,America
Brazil,1982,63.353,America
Brazil,1983,63.71,America
Brazil,1984,64.081,America
Brazil,1985,64.466,America
Brazil,1986,64.862,America
